entity_type,source_iri,source_label,source_definition,candidate_rank,target_iri,target_label,target_definition,label_similarity,context_similarity,combined_similarity,ranking_band,reciprocal_best,manual_classification,assurance_relevance,reviewer_decision,review_notes
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R1,DSTL-SbD01-C1-R1 — Mission and Context,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.084779,0.0,0.055106,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R1,DSTL-SbD01-C1-R1 — Mission and Context,,3,https://example.org/ontology/sora#AccessControl,Access control,,0.084779,0.0,0.055106,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2,DSTL-SbD01-C1-R2 — Mission and Context,,1,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,,0.214711,0.082623,0.16848,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2,DSTL-SbD01-C1-R2 — Mission and Context,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.084385,0.0,0.05485,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2,DSTL-SbD01-C1-R2 — Mission and Context,,3,https://example.org/ontology/sora#AccessControl,Access control,,0.084385,0.0,0.05485,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C1,"DSTL-SbD01-C1-R2-C1 — Understand the programme's stakeholders, including end users and programme sponsors, and their needs and expectations.",,1,https://example.org/ontology/sora#Stakeholder,Stakeholder,,0.303463,0.0,0.197251,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C1,"DSTL-SbD01-C1-R2-C1 — Understand the programme's stakeholders, including end users and programme sponsors, and their needs and expectations.",,2,https://example.org/ontology/sora#AE-OSO03-I-Criterion_01,Maintenance competence and programme,,0.223889,0.08612,0.17567,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C1,"DSTL-SbD01-C1-R2-C1 — Understand the programme's stakeholders, including end users and programme sponsors, and their needs and expectations.",,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.222671,0.085226,0.174565,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C2,DSTL-SbD01-C1-R2-C2 — Consider stakeholder needs and expectations in cybersecurity risk management.,,1,https://example.org/ontology/sora#Stakeholder,Stakeholder,,0.483299,0.257038,0.404108,low review priority,True,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C2,DSTL-SbD01-C1-R2-C2 — Consider stakeholder needs and expectations in cybersecurity risk management.,,2,https://example.org/ontology/sora#CybersecurityIntegrity,Cybersecurity Integrity,,0.241535,0.078663,0.18453,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R2-C2,DSTL-SbD01-C1-R2-C2 — Consider stakeholder needs and expectations in cybersecurity risk management.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_04,Risk management programme (evidence),,0.173972,0.143225,0.16321,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3,DSTL-SbD01-C1-R3 — Mission and Context,,1,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,,0.213901,0.082033,0.167747,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3,DSTL-SbD01-C1-R3 — Mission and Context,,2,https://example.org/ontology/sora#CY-OSO06-I-Criterion_03,Access control,,0.084067,0.0,0.054643,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3,DSTL-SbD01-C1-R3 — Mission and Context,,3,https://example.org/ontology/sora#AccessControl,Access control,,0.084067,0.0,0.054643,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C1,DSTL-SbD01-C1-R3-C1 — Maintain a formally documented Cyber Security Strategy based on organisational context.,,1,https://example.org/ontology/sora#CY-OSO01-I-Criterion_01,Organisational culture,,0.322369,0.109674,0.247926,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C1,DSTL-SbD01-C1-R3-C1 — Maintain a formally documented Cyber Security Strategy based on organisational context.,,2,https://example.org/ontology/sora#Maintain,Maintain,,0.270474,0.160967,0.232147,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C1,DSTL-SbD01-C1-R3-C1 — Maintain a formally documented Cyber Security Strategy based on organisational context.,,3,https://example.org/ontology/sora#CY-OSO01-A-Criterion_01,Organisational culture (evidence),,0.288181,0.087808,0.21805,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C2,DSTL-SbD01-C1-R3-C2 — Review the Cyber Security Strategy regularly at board level.,,1,https://example.org/ontology/sora#Review,Review,,0.296565,0.183799,0.257097,low review priority,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C2,DSTL-SbD01-C1-R3-C2 — Review the Cyber Security Strategy regularly at board level.,,2,https://example.org/ontology/sora#CY-OSO01-I-Criterion_02,IT and data security,,0.165934,0.068324,0.131771,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C2,DSTL-SbD01-C1-R3-C2 — Review the Cyber Security Strategy regularly at board level.,,3,https://example.org/ontology/sora#AE-OSO04-I-Criterion_01,Design standard level,,0.154458,0.086097,0.130532,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C3,DSTL-SbD01-C1-R3-C3 — Update the Cyber Security Strategy to reflect changes in the threat landscape and mission.,,1,https://example.org/ontology/sora#Update,Update,,0.269996,0.19493,0.243723,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C3,DSTL-SbD01-C1-R3-C3 — Update the Cyber Security Strategy to reflect changes in the threat landscape and mission.,,2,https://example.org/ontology/sora#CyberThreat,Cyber Threat,,0.294143,0.149525,0.243527,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R3-C3,DSTL-SbD01-C1-R3-C3 — Update the Cyber Security Strategy to reflect changes in the threat landscape and mission.,,3,https://example.org/ontology/sora#UpdateChange,Update/Change,,0.22834,0.102095,0.184154,very low textual similarity,False,,,,
individual,https://example.org/mod-sbd#DSTL-SbD01-C1-R4,DSTL-SbD01-C1-R4 — Mission and Context,,1,https://example.org/ontology/sora#OSO_20,OSO_20: Human Factors evaluation and HMI appropriate for the mission,,0.21297,0.081395,0.166919,very low textual similarity,False,,,,
