ontology_side,entity_type,entity_iri,label,description
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_01b,Procedure validation (alternative evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_02,Potential human error (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_02b,Potential human error (alternative evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_03,Emergency Response Plan (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-A-Criterion_03b,Emergency Response Plan (alternative evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-H1,AE-OSO08-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L1,AE-OSO08-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L2,AE-OSO08-I-C1-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3,AE-OSO08-I-C1-L3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3-C1,AE-OSO08-I-C1-L3-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L3-C2,AE-OSO08-I-C1-L3-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L4,AE-OSO08-I-C1-L4,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L5,AE-OSO08-I-C1-L5,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L6,AE-OSO08-I-C1-L6,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L7,AE-OSO08-I-C1-L7,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L8,AE-OSO08-I-C1-L8,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-L9,AE-OSO08-I-C1-L9,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C1-M1,AE-OSO08-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-H1,AE-OSO08-I-C2-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-L1,AE-OSO08-I-C2-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-L2,AE-OSO08-I-C2-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C2-M1,AE-OSO08-I-C2-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-H1,AE-OSO08-I-C3-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L1,AE-OSO08-I-C3-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L2,AE-OSO08-I-C3-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L3,AE-OSO08-I-C3-L3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4,AE-OSO08-I-C3-L4,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4-C1,AE-OSO08-I-C3-L4-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L4-C2,AE-OSO08-I-C3-L4-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L5,AE-OSO08-I-C3-L5,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L6,AE-OSO08-I-C3-L6,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-L7,AE-OSO08-I-C3-L7,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-C3-M1,AE-OSO08-I-C3-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_01,Procedure definition,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_02,Potential human error,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO08-I-Criterion_03,Emergency Response Plan,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-H1,AE-OSO09-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-H2,AE-OSO09-A-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-L1,AE-OSO09-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-M1,AE-OSO09-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-C1-M2,AE-OSO09-A-C1-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-A-Criterion_01,Competency-based theoretical/practical training (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-H1,AE-OSO09-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L1,AE-OSO09-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L10,AE-OSO09-I-C1-L10,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L11,AE-OSO09-I-C1-L11,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L2,AE-OSO09-I-C1-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L3,AE-OSO09-I-C1-L3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L4,AE-OSO09-I-C1-L4,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L5,AE-OSO09-I-C1-L5,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L6,AE-OSO09-I-C1-L6,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L7,AE-OSO09-I-C1-L7,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L8,AE-OSO09-I-C1-L8,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-L9,AE-OSO09-I-C1-L9,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-C1-M1,AE-OSO09-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO09-I-Criterion_01,Competency-based theoretical/practical training,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-H1,AE-OSO13-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-H2,AE-OSO13-A-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-L1,AE-OSO13-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M1,AE-OSO13-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2,AE-OSO13-A-C1-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2-C1,AE-OSO13-A-C1-M2-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-C1-M2-C2,AE-OSO13-A-C1-M2-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-A-Criterion_01,External service adequacy (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-H1,AE-OSO13-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L1,AE-OSO13-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L2,AE-OSO13-I-C1-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-L3,AE-OSO13-I-C1-L3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-C1-M1,AE-OSO13-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO13-I-Criterion_01,External service adequacy,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-H1,AE-OSO16-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-H2,AE-OSO16-A-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-L1,AE-OSO16-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-L2,AE-OSO16-A-C1-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-M1,AE-OSO16-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1-M2,AE-OSO16-A-C1-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-H1,AE-OSO16-A-C1b-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-L1,AE-OSO16-A-C1b-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-L2,AE-OSO16-A-C1b-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C1b-M1,AE-OSO16-A-C1b-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-H1,AE-OSO16-A-C2-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-H2,AE-OSO16-A-C2-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-L1,AE-OSO16-A-C2-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-M1,AE-OSO16-A-C2-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C2-M2,AE-OSO16-A-C2-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-H1,AE-OSO16-A-C3-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-L1,AE-OSO16-A-C3-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-C3-M1,AE-OSO16-A-C3-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_01,Coordination procedures (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_01b,Coordination procedures (alternative evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_02,Coordination training (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-A-Criterion_03,Communication device (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-H1,AE-OSO16-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-L1,AE-OSO16-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-L2,AE-OSO16-I-C1-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C1-M1,AE-OSO16-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-H1,AE-OSO16-I-C2-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-L1,AE-OSO16-I-C2-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C2-M1,AE-OSO16-I-C2-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-H1,AE-OSO16-I-C3-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-L1,AE-OSO16-I-C3-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-M1,AE-OSO16-I-C3-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-C3-M2,AE-OSO16-I-C3-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_01,Coordination procedures,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_02,Coordination training,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO16-I-Criterion_03,Communication devices,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H1,AE-OSO17-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H2,AE-OSO17-A-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3,AE-OSO17-A-C1-H3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3-C1,AE-OSO17-A-C1-H3-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-H3-C2,AE-OSO17-A-C1-H3-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-L1,AE-OSO17-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M1,AE-OSO17-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2,AE-OSO17-A-C1-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C1,AE-OSO17-A-C1-M2-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C2,AE-OSO17-A-C1-M2-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-C1-M2-C3,AE-OSO17-A-C1-M2-C3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-A-Criterion_01,Fitness policy and fatigue management (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-H1,AE-OSO17-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-H2,AE-OSO17-I-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-L1,AE-OSO17-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-M1,AE-OSO17-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-C1-M2,AE-OSO17-I-C1-M2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO17-I-Criterion_01,Fitness policy and fatigue management,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-H1,AE-OSO18-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-L1,AE-OSO18-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-A-C1-M1,AE-OSO18-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-A-Criterion_01,Flight envelope protection (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-H1,AE-OSO18-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-L1,AE-OSO18-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-I-C1-M1,AE-OSO18-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO18-I-Criterion_01,Flight envelope protection,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-H1,AE-OSO19-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-L1,AE-OSO19-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1,AE-OSO19-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1-C1,AE-OSO19-A-C1-M1-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-C1-M1-C2,AE-OSO19-A-C1-M1-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-A-Criterion_01,Human-error detection/recovery systems (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-H1,AE-OSO19-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-L1,AE-OSO19-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-I-C1-M1,AE-OSO19-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO19-I-Criterion_01,Human-error detection/recovery systems,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-H1,AE-OSO20-A-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1,AE-OSO20-A-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C1,AE-OSO20-A-C1-L1-C1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C2,AE-OSO20-A-C1-L1-C2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-L1-C3,AE-OSO20-A-C1-L1-C3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1-M1,AE-OSO20-A-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-H1,AE-OSO20-A-C1b-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-L1,AE-OSO20-A-C1b-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-L2,AE-OSO20-A-C1b-L2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-C1b-M1,AE-OSO20-A-C1b-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-Criterion_01,HMI clarity and human factors (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-A-Criterion_01b,HMI clarity and human factors (evidence),
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H1,AE-OSO20-I-C1-H1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H2,AE-OSO20-I-C1-H2,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-H3,AE-OSO20-I-C1-H3,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-L1,AE-OSO20-I-C1-L1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-C1-M1,AE-OSO20-I-C1-M1,
target_SORA,individual,https://example.org/ontology/sora#AE-OSO20-I-Criterion_01,HMI clarity and human factors,
